RA,DEC,dis_arcsec,img_possi,img_ps
316.99777,19.873138,480435.22018733,,
317.4667,21.00198,480479.83652142,,
332.63138,39.172962,480632.15620316,,
318.14413,22.415855,480654.74596106,,
334.0698,39.939682,480935.3398281,,
316.90253,19.053677,481121.83259426,,
354.27603,46.06074,481192.55789687,,
334.38718,39.983883,481334.3581199,,
317.47754,20.339235,481370.83310212,,
353.35495,45.716213,482074.46183704,,
317.92096,20.846672,482106.00368044,,
45.117485,10.32811,482274.84738913,,
353.19153,45.61082,482381.92299001,,
359.02982,45.94908,482554.70814514,,
316.77655,17.389162,482608.47412916,,
325.57605,32.43565,482840.14215875,,
38.13389,27.671051,482959.95701427,,
355.10062,45.61067,483065.12353643,,
334.7569,39.56804,483146.07954417,,
355.37592,45.594627,483202.78338145,,
356.1186,45.645046,483215.76624712,,
342.20245,42.870472,483308.25749229,,
3.4306252,45.63236,483362.25400328,,
355.32727,45.538414,483389.97898331,,
355.841,45.55004,483487.68736371,,
357.02524,45.587273,483613.68984753,,
314.8115,7.3054514,483664.58802465,,
37.96711,27.432125,483855.83577649,,
45.449883,3.8433726,483924.25881161,,
18.750872,42.314796,483998.09469802,,
35.96732,30.090225,484018.4991845,,
354.76016,45.27629,484153.41694123,,
318.8631,21.473776,484185.99315614,,
37.847885,27.411783,484221.038895,,
314.65384,3.8006446,484306.11869216,,
322.25024,27.481653,484362.03868981,,
316.84323,15.90183,484390.98965209,,
314.92975,6.548968,484408.78730456,,
318.88367,21.272783,484528.33310127,,
38.06136,26.81481,484714.59695185,,
316.95694,15.908601,484761.95507173,,
328.57678,34.47731,484936.29360637,,
40.360916,22.448584,485165.24685463,,
339.58575,41.28227,485174.90023909,,
39.881535,23.274984,485363.77413436,,
316.68655,14.245766,485455.30629237,,
39.208694,24.461802,485472.54013553,,
350.00854,44.247803,485521.52316005,,
328.29877,33.98312,485527.50947636,,
350.1573,44.256622,485583.95208259,,
42.491344,16.320534,486163.31503891,,
20.169909,41.047062,486237.46296128,,
317.47546,15.819884,486574.45275043,,
323.43582,28.004614,486595.2282066,,
330.76532,35.64351,486596.12035927,,
319.05157,20.121471,486611.60807969,,
323.7183,28.367718,486645.40662167,,
316.17224,9.65683,487198.16223808,,
11.792796,43.389015,487246.74420276,,
316.9443,13.157334,487288.09976506,,
323.63745,27.840502,487453.2138715,,
318.71634,18.507587,487605.27548011,,
316.81183,11.902684,487853.9037942,,
324.0585,28.18445,487909.31409595,,
316.54968,10.460179,487993.09139489,,
328.91006,33.491585,488071.96943455,,
44.004246,6.824675,488077.19658185,,
317.22485,13.171149,488231.46719202,,
323.79056,27.648508,488235.32362939,,
324.2795,28.311996,488243.7407763,,
316.93198,11.904067,488266.16980654,,
316.55588,9.577552,488588.67917911,,
352.92636,43.827408,488592.45930571,,
316.65622,9.995812,488672.58653718,,
316.7124,10.139255,488774.24765722,,
353.97018,43.88931,488815.6888103,,
318.2417,15.99438,488931.25071083,,
316.17993,6.355142,488931.28484639,,
325.99844,30.022549,489140.71076935,,
329.4045,33.27765,489686.84975305,,
13.269089,42.303047,489751.61383207,,
39.154736,21.809921,489777.84358778,,
328.8406,32.38908,490571.92767472,,
41.07696,16.451513,490679.59155021,,
316.85123,7.6604185,490710.49748058,,
316.8182,6.860354,490978.20789887,,
341.8334,40.1002,491824.9422843,,
6.0106306,42.995865,492002.51832217,,
324.74414,27.008917,492044.79309304,,
318.08826,12.049266,492121.9917956,,
317.98227,11.55113,492155.43516916,,
23.959015,37.199287,492159.6946713,,
328.8697,31.742048,492175.94485539,,
318.16516,11.960594,492457.92183931,,
349.4411,42.107048,492589.19598036,,
30.848087,31.745605,492817.40355947,,
42.568928,7.30968,492935.56961654,,
322.9988,23.739561,493107.35438591,,
6.987226,42.453407,493500.60943297,,
329.46268,31.682755,493679.88582809,,
329.29337,31.475018,493786.51641596,,
317.94464,8.045912,494363.47211647,,
40.443123,14.899998,494446.20411097,,
322.14584,21.2794,494532.26665756,,
322.76,22.063478,495161.86840497,,
339.87387,38.108276,495465.16862637,,
40.62629,13.088503,495604.9524913,,
26.137697,34.55842,495627.89383145,,
343.0761,39.392803,495632.17982816,,
318.08322,5.83247,495914.02658615,,
34.37451,26.225435,495956.90678767,,
41.301506,9.498944,496123.47882817,,
30.360455,30.810888,496164.74150618,,
352.85294,41.668934,496199.81025678,,
26.202604,34.2905,496229.37517903,,
318.72064,9.42403,496250.39578803,,
19.960789,37.834934,496550.90858109,,
41.910713,3.8821552,496594.88679892,,
329.32736,30.248644,496752.80089154,,
29.382502,31.472345,496810.64210454,,
318.8182,9.058021,496828.86096833,,
318.39307,6.1027455,496903.45821092,,
41.240433,8.511826,496961.16224322,,
320.92023,16.627949,497004.50254377,,
318.09146,-0.2356477,497127.31229507,,
0.7231227,41.768505,497614.98956399,,
20.147924,37.383503,497671.61641318,,
36.920147,20.996433,497803.25862976,,
328.68317,29.107014,497811.78877784,,
39.83713,13.521271,497863.7204351,,
321.50754,17.432701,497911.79742176,,
321.1645,16.337494,498146.38929476,,
41.022255,7.7616715,498160.67016364,,
328.9537,29.189001,498289.3552852,,
36.868027,20.753136,498337.22982691,,
32.038597,28.028069,498387.16968905,,
328.6251,28.754898,498456.87258967,,
328.53134,28.614672,498535.90668462,,
328.90283,28.863735,498899.03485222,,
329.9226,29.811918,499184.57590915,,
328.46045,28.165771,499349.07254865,,
321.03207,14.89586,499353.08764169,,
328.76605,28.48723,499403.03889568,,
10.169587,40.196,499500.29100268,,
322.10382,17.570333,499647.17310919,,
41.061546,3.7149115,499681.62473564,,
321.3751,15.406999,499917.69891918,,
328.7899,27.893055,500777.59719752,,
322.4638,17.492039,500900.94238013,,
336.1796,34.20779,500981.63574907,,
37.78568,16.80211,500985.56116305,,
322.42056,17.139046,501221.07024161,,
39.89723,9.027703,501340.32559728,,
322.49484,17.127296,501474.82136637,,
36.3143,19.738647,501575.19768172,,
30.57705,28.243006,501579.54896885,,
323.10687,18.353458,501777.69809673,,
319.43405,1.6203407,501866.26271536,,
29.139242,29.612698,501866.55551785,,
324.2111,20.567818,501903.07427887,,
321.78085,14.517404,502250.69432603,,
35.144268,21.518867,502296.13266083,,
35.228905,21.327353,502361.41171739,,
320.92368,11.189466,502563.73984357,,
341.40802,36.458736,502806.3547705,,
355.03372,40.054848,502883.92841685,,
329.53384,27.67008,503139.23601803,,
320.95334,10.521147,503209.73946627,,
320.82944,9.669299,503426.84841051,,
319.88422,0.880478,503554.2887246,,
323.82278,18.242691,504186.29578203,,
36.614887,17.162804,504281.21140899,,
330.18924,27.828388,504411.61602979,,
320.3071,3.8613362,504542.35577197,,
12.811038,37.929924,504992.39895455,,
323.09027,15.860511,504997.01062277,,
346.0218,37.46049,505360.49861615,,
321.47745,9.872704,505525.42678962,,
320.55222,3.1903539,505599.91177408,,
38.087227,11.532147,505657.08627297,,
322.50974,13.585239,505680.88269262,,
35.83265,17.938213,505701.2922878,,
338.47598,33.95955,505789.02380452,,
320.56693,2.1421702,505865.75672757,,
36.464607,16.10319,506139.13885257,,
12.317027,37.689117,506287.1807756,,
321.36157,8.141487,506321.20537276,,
324.69067,18.495829,506536.92689884,,
38.965115,4.9748096,506767.60293261,,
35.063744,18.833725,506796.87449528,,
1.3839608,39.18239,506869.59080141,,
323.56635,15.549213,506930.51092807,,
12.971833,37.261497,507084.28855448,,
330.2518,26.640953,507237.74868107,,
19.690325,34.40771,507485.14817702,,
336.2687,31.865026,507709.59497514,,
27.783243,28.369452,508032.75049022,,
321.3054,2.7561917,508401.81898698,,
355.96957,38.575645,508489.33994383,,
32.54808,22.256933,508583.14763418,,
323.89633,14.868161,508835.30264335,,
329.84952,25.343946,509028.22624647,,
3.9245014,38.42462,509062.79768351,,
322.14526,7.513689,509460.11952691,,
321.88965,5.4867535,509602.3837811,,
326.93433,20.8347,509611.59025507,,
35.705853,15.136103,509813.12563284,,
325.0109,16.53233,510325.12486838,,
340.37323,33.470554,510429.22670829,,
337.75073,31.56453,511401.54967103,,
323.62787,11.104663,511903.81588016,,
339.6182,32.494053,512083.71279619,,
13.8037405,35.45899,512206.72677795,,
323.99783,11.828548,512479.97257314,,
322.83942,6.1978674,512639.28823786,,
324.9723,14.563285,512732.98346118,,
37.3945,3.9657238,512735.02062478,,
324.8489,13.942805,513065.40249911,,
333.7031,27.525581,513568.96375854,,
344.18896,34.250694,513664.22501494,,
35.279537,12.767031,513954.25285588,,
329.67142,22.470959,514448.29577392,,
329.60052,22.343124,514501.49003243,,
324.8436,11.8619375,515311.15047114,,
325.8868,14.708828,515543.193507,,
329.97977,22.171682,515897.22160477,,
4.4175725,36.38137,516197.61351381,,
3.9020858,36.37605,516398.46776961,,
324.79242,10.399655,516526.99639675,,
33.347263,15.764957,516625.98710015,,
350.7185,35.43044,516702.43862855,,
342.83963,32.584675,517026.93493978,,
36.052094,5.116346,517087.67948611,,
30.144217,21.348656,517145.13625511,,
36.15877,3.5232382,517295.90118091,,
6.22146,35.774933,517533.75067039,,
5.175017,35.884304,517658.83911434,,
344.57227,33.16671,517665.75979129,,
345.89438,33.68803,517687.41395674,,
11.936769,34.35397,517943.94824627,,
33.304146,14.83467,518012.1627493,,
350.44012,34.974583,518052.98007294,,
33.794117,13.161767,518468.09736257,,
336.21332,27.713127,518775.26198378,,
345.43454,33.17096,518794.60683222,,
337.46024,28.691652,518818.83787877,,
349.6524,34.510693,518963.135817,,
347.0282,33.66114,519129.13698699,,
328.3369,17.611622,519187.56874118,,
337.16782,28.249165,519406.38723884,,
338.50317,29.18207,519571.30080679,,
338.68826,29.219618,519830.22929813,,
34.642838,8.699761,519891.43229651,,
327.49008,14.9897,520373.23130188,,
5.0382595,34.994423,520886.12553328,,
331.93246,22.151701,521322.27043849,,
4.4553943,34.939453,521328.5288789,,
354.63144,34.822002,521345.87197421,,
34.00169,8.246489,522467.20970523,,
34.43427,5.1628957,522821.23589446,,
338.98593,28.280214,523053.78884355,,
325.4264,2.9572413,523137.03288607,,
328.21545,14.6675415,523148.58092598,,
346.73877,32.32482,523207.93172923,,
34.457623,4.019548,523215.07567434,,
338.29654,27.695572,523267.67042706,,
331.5767,20.598265,523474.62729304,,
30.201937,17.53948,523782.46604167,,
33.9505,4.2032437,524956.59188658,,
335.44736,24.401985,525337.96913765,,
355.65082,33.785984,525485.57741164,,
327.58023,10.664338,525793.9792436,,
332.22717,20.227907,526041.1424703,,
332.2121,20.095964,526258.58632574,,
355.79407,33.561226,526344.81668789,,
20.356068,27.198942,527397.57415463,,
329.88913,15.401297,527439.52263442,,
329.846,14.922914,528010.39801958,,
333.80136,21.24247,528306.84867436,,
327.6132,7.791521,528438.94169746,,
331.55676,17.58867,529015.47158013,,
327.08878,1.7896851,529364.23623549,,
328.61597,10.459719,529518.26117055,,
31.520576,9.94446,529569.50653198,,
23.917097,23.262093,529636.47847261,,
6.0118837,32.123486,530561.08919985,,
328.95154,10.5191145,530594.37532846,,
18.912033,26.931648,531010.71439802,,
349.82214,30.898664,531454.81781951,,
5.387063,31.830687,531950.24039822,,
339.5042,25.270435,532415.43756187,,
351.2438,30.846867,532989.47074738,,
348.38684,29.868816,533333.61114879,,
18.012188,26.60727,533671.05803364,,
351.5444,30.422375,534719.48995282,,
27.427313,16.0528,534736.64800959,,
344.4621,27.639551,534942.89436135,,
346.3061,28.462809,535192.24478294,,
346.5146,28.47962,535436.67651848,,
355.50577,30.966827,535466.99284771,,
15.351765,27.557882,535499.57458464,,
4.9231677,30.8798,535566.69028898,,
338.04895,22.772882,535615.15835853,,
343.55875,26.908518,535641.60308273,,
345.2317,27.542028,536485.33359576,,
23.216509,21.07376,536555.78926961,,
29.557219,9.344243,536862.88803737,,
333.40955,15.795558,537726.57290578,,
345.7609,27.408356,537731.69014321,,
355.6485,30.310308,537870.03877996,,
343.86105,26.28734,538046.12388351,,
336.52026,19.877758,538576.58473208,,
335.32062,18.102869,539036.37374191,,
348.8627,28.298954,539128.01638311,,
334.1862,16.302958,539174.34910459,,
338.24057,21.427073,539395.57491328,,
339.10458,22.194532,539582.88820232,,
348.6974,27.882196,540306.82675672,,
339.19318,21.372746,541859.48315354,,
335.27072,15.9765835,543002.20902986,,
19.434265,22.134108,543136.14140659,,
341.71823,22.921484,543570.46325821,,
339.7721,21.15566,543798.06806139,,
19.052893,22.207281,543806.14613378,,
355.92163,28.604893,544068.61066342,,
333.95493,12.664567,544441.35129273,,
352.3043,27.624344,545058.80529865,,
334.49808,13.2656355,545257.50557301,,
19.175308,21.510046,545364.70061943,,
1.2098174,28.309671,545999.85668567,,
17.043726,22.867535,546320.96720137,,
337.43176,17.445082,546325.83278845,,
356.9272,27.963598,546773.85765384,,
7.691624,26.970474,547320.48348982,,
339.4546,19.359966,547418.98759293,,
343.39133,22.774418,547472.97225958,,
355.26468,27.426025,547918.05717026,,
332.4566,2.9325328,548327.08182079,,
23.986317,14.127816,548553.04780082,,
22.812164,15.959722,548661.12614279,,
343.72003,22.549303,548780.35835936,,
340.18472,19.51238,548888.09413675,,
11.328781,25.22038,549017.02576356,,
355.21893,27.088135,549088.67203742,,
4.0879297,27.082062,549483.22702783,,
349.7323,25.383375,549888.41437405,,
350.442,25.632883,549923.1928452,,
333.18747,3.5141766,550710.30379268,,
17.220499,20.64321,552097.47355078,,
348.88995,24.237165,552521.67434837,,
339.00812,16.33668,553064.18562923,,
333.87265,3.2106564,553283.59855884,,
357.14584,25.982906,553937.8961742,,
16.903847,20.130344,554189.18710884,,
349.99802,23.91145,555101.22222887,,
339.99655,16.52541,555375.70595847,,
359.1055,25.47043,556253.69669629,,
336.22495,9.345313,556393.74607582,,
341.63208,17.884579,556490.93332483,,
334.94748,3.6541932,556917.8914911,,
334.93195,3.5156803,556928.67810274,,
341.99136,18.02396,557044.91581384,,
349.38852,22.656513,558362.39735637,,
336.8253,9.133408,558659.13523204,,
341.87924,17.007998,559242.05918238,,
341.52292,16.343641,559881.37184695,,
340.8766,15.529607,559979.64555082,,
11.768594,21.368576,560658.89489896,,
349.76288,22.114511,560661.37818947,,
14.091523,19.930592,560727.41325942,,
24.07218,2.565267,560878.619095,,
341.54208,15.883079,560992.02571729,,
350.20865,22.205715,560994.1455631,,
350.97684,22.469687,561145.18320204,,
10.868702,21.610897,561338.59290543,,
339.35168,11.768614,562900.65658183,,
350.32773,21.565401,563254.51197441,,
11.299735,20.748201,563378.78139153,,
355.1555,23.011843,563439.24094188,,
8.097742,22.037685,563729.02126951,,
351.07422,21.704458,563810.84513635,,
351.2957,21.775309,563861.59577814,,
17.043425,16.108406,564171.75553076,,
17.870438,15.1782255,564175.08119041,,
20.68131,10.695125,564570.08405836,,
18.352158,14.316935,564755.93974947,,
21.874964,7.5567913,564902.04477604,,
350.32834,21.027227,565009.28030241,,
337.08984,2.6320257,565010.06452744,,
21.198702,8.764092,565698.32180617,,
337.4365,3.7735622,565701.82276635,,
17.139713,15.214397,566044.10378928,,
337.46317,3.2590313,566067.2603928,,
342.8707,15.022976,566516.80994692,,
337.36725,0.0139996,566522.08523215,,
339.45987,9.377127,567018.2944222,,
344.11603,15.608506,568341.35993782,,
4.7392483,21.481009,568895.67000338,,
344.81918,15.916284,569308.97563828,,
339.02313,6.1333475,569461.41578246,,
4.160099,21.176558,570373.66108743,,
7.433366,20.247526,570545.99969459,,
341.0204,10.311384,570568.70869484,,
4.171643,21.064413,570761.69851877,,
18.485956,10.951879,571000.96021588,,
5.3036823,20.56254,571655.52788092,,
341.03268,9.628447,571713.25558692,,
338.93652,2.3627326,571717.4627327,,
13.794371,16.141594,571993.48419089,,
348.8809,17.61858,573338.61559945,,
351.86554,19.079067,573547.59305411,,
20.316395,3.575354,573784.21855165,,
344.1853,13.385241,573812.06337581,,
2.8496847,20.283562,574292.12790925,,
339.76053,2.6277957,574551.90233803,,
17.48124,10.634365,574649.66495238,,
5.312297,19.558876,575135.36737892,,
18.53316,6.6348796,577275.60492405,,
340.7041,3.389042,577511.6951024,,
16.209845,11.097127,577583.96900456,,
18.460184,6.548573,577623.29789283,,
19.439539,0.9475351,577937.78622125,,
341.19797,4.821063,578201.00091913,,
349.098,15.653246,579609.58662269,,
355.61255,18.49761,579624.86779706,,
351.90775,17.137785,579958.9549,,
353.3258,17.100338,582046.78485307,,
353.3037,16.73533,583237.20394781,,
357.90808,17.655619,584009.29347654,,
357.87152,17.584198,584249.36733305,,
352.4495,16.061562,584260.59037882,,
10.735291,13.941214,584890.52784667,,
8.590735,15.307912,584988.08234378,,
4.12663,16.647589,586305.49419236,,
16.511059,4.3980875,586544.34025202,,
351.84012,14.819772,587255.31723742,,
354.54346,15.987039,587269.58389195,,
357.77383,16.462019,588212.16468264,,
359.89886,16.46179,588736.46844409,,
348.08438,11.183224,589370.41058579,,
344.59506,3.4542658,591198.0748476,,
346.2145,7.469273,591680.06106806,,
346.60834,8.026508,591929.79297716,,
7.68118,13.497389,592219.36573871,,
353.8007,14.225376,592229.14465414,,
